survey_date,district,gvh,health_facility,sanitation_observed,sanitation_type,pit_cover_or_seal,sanitation_near_water,sanitation_distance,has_privacy,has_security,has_roof,shared_sanitation,child_faeces_disposal,child_faeces_disposal_other,usual_defecation_place,faeces_seen_in_village,faeces_around_house,handwash_near_sanitation,handwash_has_water,handwash_has_soap,handwash_in_use,mhm_materials_used,mhm_cleaned,mhm_cleaning_method,mhm_drying_method,mhm_disposal_place,has_bathroom,bathing_has_water,bathing_water_source,bathroom_has_soap,bathroom_in_use,bathroom_has_privacy,bathroom_has_security
7/4/2019,Dowa,msopa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Galawi/Dzoole,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,No,No,No
7/13/2019,Dowa,"Chibweza Village, GVH Mnthuzi ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/3/2019,Dowa,Mwancheka/Dzoole,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/13/2019,Dowa,"Chibweza Village, GVH  Mnthuzi ",Dzoole Health Centre,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/3/2019,Dowa,Mwalimo/dzoole,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Dowa,"Chibweza village, GVH Mnthuzi",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/3/2019,Dowa,Mwancheka,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/2/2019,Dowa,"Malumbila village, GVH Mwenye ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/3/2019,Dowa,Galawi/Mwancheka,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,No,Yes,Outside buried ,NA,NA,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/2/2019,Dowa,"Malumbila village, GVH Mwenye ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Masa/Dzoole,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,No,NA,NA,NA,Yes,Yes
7/3/2019,Dowa,Galawi/Mwancheka,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Don't know/refuse to answer,NA,Share latrine with neighbours,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/2/2019,Dowa,"Malumbila village, GVH Mwenye ",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,NA,No
7/3/2019,Dowa,Mwalimo/Dzoole,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,Yes,Yes,Yes,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Mseteka/Dzoole,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Don't know/refuse to answer,NA,Share latrine with neighbours,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Malumbila village, GVH Mwenye ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,No,No,No
7/2/2019,Dowa,Mbiya/Dzoole,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,Yes,Yes,No,No,No,Disposable (tampons or pads),NA,NA,NA,Burned,Yes,Yes,Borehole,No,Yes,Yes,Yes
7/2/2019,Dowa,Mazengela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,Don't know/refuse to answer,NA,NA,Yes,No,Yes,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/2/2019,Dowa,"Malumbila village, GVH Mwenye ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/2/2019,Dowa,Mazengela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,Outside buried ,NA,NA,NA,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,No,No
7/2/2019,Dowa,Mazengela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,Outside buried ,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/2/2019,Dowa,Mazengera/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,No,No,No,No,Don't know/refuse to answer,NA,NA,Yes,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/2/2019,Dowa,Mazengela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,Yes,Outside buried ,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,No,No
7/2/2019,Dowa,"Malumbila village, GVH Mwenye ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mazemgela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,Yes,No,Yes,No,Outside buried ,NA,NA,Yes,No,Yes,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/2/2019,Dowa,Mazengela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,Yes,No,Yes,No,Outside buried ,NA,NA,Yes,No,Yes,Yes,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/2/2019,Dowa,"Malumbila village, GVH Mwenye ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/2/2019,Dowa,Mazengela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,Outside unburied ,NA,NA,Yes,No,Yes,Yes,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/2/2019,Dowa,Mazengela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,Yes,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/2/2019,Dowa,Mazengela/Mazengela,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,Don't know/refuse to answer,NA,NA,Yes,Yes,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/2/2019,Dowa,"Malumbila village, GVH MWENYE ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/27/2019,Dowa,Chinkhota/Ngoyi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,NA,Yes,Yes,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
6/27/2019,Dowa,Chinkhota/Ngoyi,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Don't know/refuse to answer,NA,Share latrine with neighbours,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/2/2019,Dowa,"Malumbila village, GVH  Mwenye ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/27/2019,Dowa,Chinkhota/Ngoyi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,Yes,Yes,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
6/27/2019,Dowa,Chinkhota,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Share latrine with neighbours,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
6/27/2019,Dowa,Chinkhota/Ngoyi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,Yes,Yes,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/2/2019,Dowa,"Malumbila village, GVH Mwenye ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,"Kamwana village, GVH Kamwana ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/27/2019,Dowa,Chinkhota/Ngoyi,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Other,Throwing in the bush,Church/Mosque,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
6/27/2019,Dowa,Chinkhota/Ngoyi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
6/27/2019,Dowa,Chinkhota/Ngoyi,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside unburied ,NA,Bush,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/3/2019,Dowa,"Kamwana village, GVH Kamwana ",Mponela Rural Hospital,Yes,Pit latrine (with slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/27/2019,Dowa,Chinkhota/Ngoyi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
6/27/2019,Dowa,Chinkhota,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,"Kamwana village, GVH Kamwana ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,"Kamwana village, GVH Kamwana ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Kamwana village, GVH Kamwana ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Kamwana village, GVH Kamwana ",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Bush,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Kamwanavillage, GVH Kamwana ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Pakuya,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/1/2019,Dowa,"Kamwana village, GVH Kamwana ",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/2/2019,Dowa,Mnjeza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/11/2019,Dowa,Chalemera,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/11/2019,Dowa,Chalemera,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/11/2019,Dowa,Chalemera,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,Yes,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/11/2019,Dowa,Chalemera,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/11/2019,Dowa,Chalemera,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/11/2019,Dowa,Chalemera,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/11/2019,Dowa,Chalemera,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/14/2019,Dowa,"Tsumbwi Village, GVH Thosi",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/14/2019,Dowa,"Tsumbwi Village,GVH Thosi",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,More than 30 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
